"mfr_id","user_id","city_name","mfr_distance","start_point_lng","start_point_lat","end_point_lng","end_point_lat","start_type","end_type","walk","bike","bus","car_pooling","car","motorbike","frequency","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_time","end_time","created_at","deleted_at"
2002,1423,"Palermo",2,13.3679232839619,38.115001302248,13.3486757,38.1195281,1,2,0,10000,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-05-20 07:03:52.522688",NULL
NULL,4455,"Fundão",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4891,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
605,442,"Helsinki",7,24.9204035,60.1583676,24.9022862,60.2224025,1,2,3000,2000,9000,0,2000,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-11-19 17:36:51.717524",NULL
NULL,3370,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4574,"Torino",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3823,2888,"Palermo",0,13.3295218,38.1040694,13.3345249,38.1049191,1,0,0,0,10000,0,0,0,0,false,false,false,false,false,false,false,"11:23","11:32","2019-10-26 10:49:57.095045",NULL
566,69,"Palermo",1,13.3586534,38.1067795,13.3535385131836,38.1125912925875,1,2,10000,0,0,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-11-09 16:03:30.017206",NULL
2646,392,"Helsinki",1,24.9160282,60.1561793,24.9087581,60.163941,1,2,10000,1000,1000,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-19 05:45:19.43735",NULL
NULL,3178,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1295,1118,"Palermo",1,13.3471764,38.1185061,13.3614412,38.1156738,1,2,80,50,10,0,10,30,1,true,true,true,true,true,true,false,"9:00","17:00","2019-03-08 08:49:16.100772",NULL
3736,4620,"München",4,11.534130927186,48.1338212639542,11.4884172,48.1224911,1,2,0,9000,2000,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-10-21 06:36:24.215542",NULL
NULL,4472,"München",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2459,2044,"Palermo",0,13.3458290284246,38.1398758031472,13.3458290284246,38.1398758031472,1,2,0,0,10000,0,0,0,1,true,true,true,true,true,false,false,"9:00","13:0","2019-06-06 11:19:34.717422",NULL
NULL,1890,"Gliwice",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
202,212,"Palermo",3,13.3489134,38.1276948,13.3481541,38.1032754,1,4,75,75,50,0,50,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-09-28 07:58:59.446373",NULL
440,415,"Palermo",16,13.3638693,38.0852535,13.2403647,38.1881735,1,4,4800,4800,4800,6000,4800,4800,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-10-26 15:17:28.299719",NULL
3106,2394,"Helsinki",3,24.9673155167889,60.1648492881173,24.9203826482049,60.1564614685705,1,2,2000,9000,0,0,0,0,1,true,true,true,true,true,false,false,"9:50","9:54","2019-08-18 17:00:56.935773",NULL
1502,1294,"Palermo",1,13.3586534,38.1067795,13.3651668,38.1148595,1,2,70,30,10,0,0,0,1,true,true,true,true,true,false,false,"9:00","18:0","2019-03-28 08:55:22.381218",NULL
3279,3613,"München",15,11.3778201,48.1288492,11.5807591,48.1484236,1,2,0,2000,5000,0,3000,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-09-17 14:13:22.755238",NULL
3579,4436,"Palermo",2,13.3515542,38.1421679,13.3529234,38.12829,1,2,10000,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-10-09 15:42:10.451225",NULL
1883,1605,"Modena",8,10.9430642555865,44.6300019774015,11.0136164,44.6775939,1,2,50,20,60,0,0,0,1,true,true,true,true,true,false,false,"7:32","8:48","2019-05-14 20:45:01.678561",NULL
3391,3232,"Teresina",475,-42.7729936,-5.0800558,-42.4380248999999,-9.34122179999999,1,2,0,9000,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-09-24 13:11:15.140083",NULL
NULL,3401,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
759,667,"Gent",0,3.7288319,51.0806887,3.7288328,51.0806883,1,2,40,100,40,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-12-22 11:45:27.872549",NULL
3035,3179,"Teresina",0,-42.7862638,-5.1212818,-42.7863432999999,-5.12114829999999,0,2,5000,0,1000,0,10000,5000,1,true,true,true,true,true,true,false,"10:34","10:34","2019-08-10 14:18:59.918444",NULL
3757,4618,"Barcelona",1,2.1932851,41.431825,2.1923702,41.4367099,1,2,0,0,0,0,0,0,5,true,true,true,true,true,false,false,"9:35","10:15","2019-10-22 08:04:18.709222",NULL
NULL,2237,"Gent",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4874,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
487,459,"Barcelona",12,2.0819399,41.4785669,2.1520227,41.38575,1,2,50,0,50,0,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-11-02 14:26:15.161769",NULL
3280,3613,"München",2,11.5802336,48.1482884,11.5626219,48.1323686,1,2,0,5000,5000,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-09-17 14:20:57.63756",NULL
410,389,"Helsinki",2,24.9160282,60.1561793,24.9340754,60.1686487,1,2,62,80,38,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-10-23 09:41:29.958294",NULL
220,227,"Palermo",1,7.6632153,45.0745206,7.6618566,45.0641039,1,2,75,75,0,0,0,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-10-02 07:29:06.107857",NULL
3783,4627,"Milano",1,9.2138176,45.5104607,9.2236872,45.5124853,0,1,10000,0,6000,0,0,0,7,true,true,true,true,true,true,true,"7:54","8:5","2019-10-23 19:59:21.616516",NULL
1016,854,"Teresina",7,-42.7492082999999,-5.09448599999999,-42.8121202999999,-5.1032345,1,2,0,0,0,0,0,100,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-02-22 13:43:31.625972",NULL
NULL,3891,"Bologna",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
353,337,"Torino",2,7.6826893,45.0752392,7.6585141,45.0647802,1,2,25,100,25,0,0,100,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-10-16 08:45:41.686812",NULL
NULL,1802,"Helsinki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25,20,NULL,1,-7.4816778,39.8183655,-7.4973154,39.8195701,3,0,100,0,0,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-09-18 21:16:14.264991","2018-09-28 14:24:21.331869"
1028,865,"Barcelona",4,2.2004356,41.4170347,2.1700471,41.3870154,1,2,90,0,80,0,0,0,1,true,true,true,true,true,true,true,"15:38","23:38","2019-02-26 08:42:06.432271",NULL
3025,2328,"Teresina",0,-42.7851514999999,-5.0970179,-42.7837979,-5.09996049999999,1,12,10000,0,0,0,0,0,1,true,true,true,true,true,false,false,"6:56","7:5","2019-08-09 23:22:53.282548",NULL
NULL,2932,"Palermo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
623,558,"Torino",3,7.6718082,45.0763043,7.6831663,45.0542367,1,2,0,0,0,0,100,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-11-25 16:18:09.475566",NULL
NULL,2918,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,3272,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,3487,"Milano",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
964,806,"Palermo",2,13.3556346501645,38.1228027683789,13.3481541,38.1032754,1,2,60,50,70,0,0,60,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-02-16 17:38:46.760369",NULL
3527,4349,"Roma",2,12.4454827,41.9076472,12.4298408,41.8984353,1,2,0,10000,1000,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-10-04 23:49:00.950019","2019-11-08 09:28:01.858381"
NULL,4288,"Gent",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2906,229,"Barcelona",0,2.1905149,41.4026384,2.1905149,41.4026384,1,2,2000,0,6000,0,0,0,1,true,true,true,true,true,false,false,"10:45","11:48","2019-07-25 07:05:19.000554",NULL
NULL,3871,"Palermo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1674,"Palermo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3458,3947,"Palermo",2,13.3931958608282,38.1006480216798,13.4120084523397,38.0886591962377,1,0,10000,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-09-28 08:23:39.760148",NULL
4185,4985,"München",9,11.4360152,48.1648495,11.5557821,48.1590448,1,2,0,9000,0,0,2000,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-12-04 20:55:22.634228",NULL
NULL,3368,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1481,1277,"Šabac",4,87.606295,23.0457231,87.5939487,23.0127947,1,2,0,30,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","1:30","2019-03-26 02:09:33.587486",NULL
NULL,2848,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2174,1817,"Roma",2,12.4193064,41.9207258,12.4102014,41.907988,1,2,5000,0,5000,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-05-22 11:57:59.203124",NULL
NULL,3670,"Roma",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4372,"Fundão",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1281,1106,"Barcelona",1,2.1173899,41.3776687,2.1152768,41.3860285,1,2,100,0,10,0,0,10,1,true,true,true,true,true,false,false,"9:00","17:00","2019-03-07 20:54:55.284431",NULL
1979,1534,"Palermo",3,13.3721271,38.1105432,13.3490049,38.1294233,1,2,8000,0,2000,0,0,0,1,true,true,true,true,true,false,false,"9:00","18:0","2019-05-20 05:19:35.105888","2019-05-27 14:37:32.014831"
2815,2545,"Teresina",2,-42.8208168,-5.0599606,-42.7994524,-5.05662989999999,1,2,0,0,0,0,10000,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-07-08 19:08:17.317021",NULL
2677,2350,"Barcelona",4,2.1650596,41.3765815,2.1939258,41.403024,1,2,1000,4000,9000,0,0,2000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-21 22:51:37.697822","2019-06-21 22:51:49.272783"
NULL,3787,"Pesaro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1205,1036,"Teresina",8,-49.2552393,-16.7033501,-49.326082,-16.7314845,1,2,0,0,0,0,100,0,1,true,true,true,true,true,false,false,"9:00","19:0","2019-03-05 14:02:33.64628",NULL
2286,1909,"Espoo",6,24.8328544,60.216322,24.8459176,60.2699876,1,2,2000,3000,3000,0,1000,0,1,true,true,true,true,true,false,false,"13:50","22:50","2019-05-26 20:32:59.877195",NULL
4004,4349,"Roma",2,12.4465034,41.9068813,12.4260515,41.8975691,1,2,0,7000,0,0,0,0,5,true,true,true,true,true,false,false,"8:30","17:30","2019-11-07 09:43:35.174365","2019-11-08 09:28:34.546252"
137,145,"Palermo",1,13.5028407,38.0841074,13.5096429,38.0786338,1,0,100,0,0,75,75,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-09-21 20:19:37.674634",NULL
2851,2292,"Barcelona",0,2.1494594,41.4066337,2.1489988,41.4062651,1,2,0,0,5000,0,0,0,1,true,true,true,true,true,false,false,"7:47","7:47","2019-07-16 05:58:31.372483",NULL
NULL,2607,"Palermo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1663,1418,"Teresina",7,-42.761253,-5.07042799999999,-42.8167424999999,-5.0920382,1,2,80,10,20,0,100,0,1,true,true,true,true,true,false,false,"8:0","12:0","2019-04-17 17:05:47.745159",NULL
1943,1720,"Palermo",4,13.3585799,38.1069975,13.3383724,38.1403388,1,2,4000,0,0,0,10000,0,1,true,true,true,true,true,true,false,"9:00","19:0","2019-05-19 09:19:18.349389",NULL
NULL,2550,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2209,1850,"Palermo",4,13.3347922,38.1419058,13.3669676,38.1164609,1,2,6000,0,7000,0,3000,0,1,true,true,true,true,true,true,true,"9:00","19:0","2019-05-23 12:46:45.236773",NULL
2657,2345,"Barcelona",15,2.08893863344684,41.501359309452,2.172232,41.3826175,1,2,2000,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-19 22:59:38.065075",NULL
3380,3868,"Cagliari",1,9.11761459517737,39.2267930823512,9.1149163380251,39.2212551042469,1,2,5000,1000,7000,0,1000,0,1,true,true,true,true,true,false,false,"9:30","18:30","2019-09-23 14:24:07.379809","2019-09-23 14:26:09.359324"
2305,1912,"Roma",3,12.7416592,41.953793,12.7767249,41.9661832,1,2,3000,0,8000,0,0,0,1,true,true,true,true,true,false,false,"8:30","14:29","2019-05-28 06:45:06.205137",NULL
3382,3850,"Katowice",2,19.0622663,50.2591564,19.0287186,50.260255,1,2,2000,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-09-23 14:49:24.829424",NULL
49,42,"Palermo",1,13.3651817,38.1148516,13.3665807,38.1104611,2,0,100,0,0,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-09-20 15:02:25.365235",NULL
3983,4560,"Torino",3,7.6745738,45.0510578,7.6446779,45.0369133,1,3,0,10000,0,0,0,0,3,true,false,true,false,true,false,false,"18:22","18:43","2019-11-05 09:05:33.292149",NULL
3471,4287,"Gent",51,3.722944,51.0440259,4.40234,51.2013,1,0,1000,1000,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-09-30 14:55:50.562678",NULL
NULL,2755,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2714,2050,"Teresina",2,-42.8173703,-5.0918725,-42.8211494,-5.077045,1,2,0,10000,0,0,0,0,1,true,true,true,true,true,false,false,"13:46","13:58","2019-06-25 16:46:47.551002",NULL
3518,1204,"Teresina",1,-42.7930982,-5.06564289999999,-42.7924318,-5.0744868,1,3,2000,7000,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-10-03 14:00:54.283552",NULL
2744,2012,"Helsinki",0,24.9238302,60.1665903,24.9296203,60.1683437,1,11,10000,0,0,0,0,0,1,true,true,true,true,true,true,true,"15:54","16:7","2019-06-27 12:59:52.717353",NULL
658,581,NULL,3,2.0794576,41.4730596,2.0629313,41.4930378,1,2,10,80,40,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-12-09 00:36:09.602879",NULL
1847,1571,"Amsterdam",2,13.365057043636,38.1150667190042,13.3579945329568,38.1303381094687,1,2,70,53,58,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-05-14 11:22:39.589086",NULL
654,577,"Cagliari",2,13.3601524545441,38.1149286969158,13.3470821,38.1348415,1,2,40,80,0,50,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-12-07 11:31:48.672779",NULL
2632,2309,"Barcelona",4,2.1567257,41.3787111,2.1980445,41.4010722,1,2,0,0,10000,0,0,0,1,true,true,true,true,true,false,false,"8:40","9:30","2019-06-18 05:53:26.614648",NULL
NULL,3740,"Gent",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1873,1595,"Palermo",5,13.3225757695372,38.2052404820152,13.3171012,38.1636366,1,0,0,0,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-05-14 19:01:17.042651",NULL
102,112,"Palermo",1,13.356854,38.1228111,13.3619189,38.115865,0,3,100,0,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-09-21 16:50:23.393645",NULL
2005,1632,"Palermo",1,13.3589552,38.1162435,13.3539208,38.1116251,1,2,10000,0,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","18:30","2019-05-20 10:25:09.642381",NULL
3774,4636,"Gent",0,3.723278,51.0438282,3.7273053,51.0464088,1,4,10000,0,0,0,0,0,1,false,false,false,false,true,false,false,"8:20","8:30","2019-10-23 10:29:21.653508",NULL
1521,1308,"Palermo",4,13.3436756,38.1363194,13.3124848,38.1629656,1,2,0,0,0,0,100,0,1,true,true,true,true,true,false,false,"8:0","18:0","2019-03-30 09:19:47.945503","2019-03-30 09:45:24.572967"
3642,4481,"München",0,11.7145098743216,48.3097889391807,11.7145098743216,48.3097889391807,1,2,0,2000,0,0,0,0,1,true,true,true,true,true,false,false,"5:45","5:45","2019-10-14 03:47:46.637618","2019-10-14 03:49:34.725885"
209,218,"Palermo",15,13.5129057,38.0812147,13.3481541,38.1032754,2,0,75,75,75,0,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-09-29 10:33:11.304584",NULL
1090,926,"Palermo",1,13.3544478,38.1041178,13.3481541,38.1032754,1,2,20,70,0,0,0,0,1,true,false,true,false,true,false,false,"9:00","17:00","2019-02-28 10:29:34.131839",NULL
NULL,2022,"Palermo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1298,1120,"Trento",1,11.1089862,46.1420246,11.1110776,46.1362344,1,2,100,0,0,0,0,0,1,false,true,true,false,true,false,false,"11:55","12:0","2019-03-08 10:53:15.452867",NULL
544,509,"Palermo",9,13.2978376461086,38.1756254428163,13.3491682865675,38.1034051498947,0,3,70,0,0,0,90,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-11-07 20:44:03.493532",NULL
NULL,2342,"Helsinki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3299,3716,"Palermo",3,13.3341897,38.1333211,13.3160459250212,38.1597296996187,1,2,0,1000,0,0,0,0,1,true,true,true,true,true,false,false,"7:15","9:0","2019-09-19 04:43:50.844791",NULL
274,263,"Barcelona",1,2.1866086,41.4337776,2.1813433,41.436631,1,0,100,0,0,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-10-06 10:14:51.559165",NULL
4088,4898,"Palermo",70,12.7917794,37.6785135,13.3614868,38.11569,1,2,0,0,10000,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-11-22 08:06:42.558892",NULL
NULL,4929,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2597,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2720,2390,"Roma",4,12.4952106,41.8520758,12.5093712,41.8851544,2,0,0,10000,0,0,0,0,1,true,true,true,true,true,false,false,"19:25","19:50","2019-06-25 20:18:44.833018",NULL
NULL,4730,"Cagliari",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2791,2504,"Palermo",18,13.1566584,38.1671011,13.3464185,38.1025293,1,2,10000,0,1000,0,4000,0,1,true,true,true,true,true,false,false,"9:00","14:0","2019-07-05 11:33:34.079635","2019-07-05 11:33:49.773847"
3569,4426,"München",4,11.6429688,48.1291296,11.5838009,48.1320729,1,2,0,9000,1000,0,0,0,1,true,true,true,true,true,false,false,"8:15","17:15","2019-10-09 09:23:30.71072","2019-10-09 09:24:15.278572"
2717,2402,"Helsinki",20,24.9166546,60.1555807,25.080592,60.3163082,1,6,0,0,10000,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-25 19:50:26.299704",NULL
3720,4591,"München",166,11.5109647,48.1700346,13.6009591,48.7291545,1,0,0,0,0,0,5000,0,5,true,true,true,true,true,false,false,"9:30","20:30","2019-10-19 07:44:35.567208",NULL
4122,332,"Teresina",7,-42.8127453,-5.09625639999999,-42.7550244,-5.0705479,1,2,0,0,8000,0,5000,0,5,true,true,true,true,true,false,false,"15:17","15:49","2019-11-27 18:17:59.766052",NULL
NULL,3274,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3126,3315,"Palermo",3,13.3922926,38.1024604,13.3691451,38.1194283,1,5,0,10000,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-08-19 19:37:01.511778",NULL
NULL,3870,"Cagliari",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
204,214,"Palermo",1,13.3268853,38.1637577,13.3143534,38.1622693,1,2,0,0,0,0,100,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-09-28 19:41:53.74405",NULL
2208,1850,"Palermo",4,13.3347922,38.1419058,13.3669676,38.1164609,1,2,6000,0,6000,0,10000,0,1,true,true,true,true,true,true,true,"9:00","19:0","2019-05-23 12:46:11.192026",NULL
NULL,2666,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4392,"Fundão",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2116,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,3345,"Roma",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
986,827,"Luxembourg",20,5.9860925,49.5008805,6.1634203,49.6375341,1,2,30,30,50,50,50,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-02-18 12:24:21.660356",NULL
